Start_Date_time,Stop_Date_time,Closest_Date_time,Lrb,Lfb,MLTrb,MLTfb,distmin,dLmin,dMLTmin,EMFb,B1b,B2b,SpecETot_lb,SpecEMax_lb,SpecEMed_lb,SpecEAvg_lb,SpecETot_ub,SpecEMax_ub,SpecEMed_ub,SpecEAvg_ub,SpecBTot_lb,SpecBMax_lb,SpecBMed_lb,SpecBAvg_lb,SpecBTot_ub,SpecBMax_ub,SpecBMed_ub,SpecBAvg_ub
2019-03-31T08:17:08,2019-03-31T08:18:12,2019-03-31T08:18:04,5.4,5.3,15.33,15.74,0.59,0.1,0.41,858.0,0.0,0.0,0.00357,1.68e-05,1.86e-08,2.13e-07,0.000211,1.64e-06,7.68e-10,2.92e-08,0.000207,2.48e-06,2.28e-10,1.23e-08,1.14e-06,2.72e-10,1.57e-10,1.58e-10
2019-04-01T04:49:02,2019-04-01T04:50:22,2019-04-01T04:50:01,5.4,5.61,17.37,16.71,0.96,-0.22,0.55,369.0,0.0,0.0,0.0581,0.000286,5.88e-07,3.47e-06,2.03e-05,1.28e-07,5.66e-10,2.81e-09,0.00339,1.35e-05,1.86e-08,2.02e-07,1.18e-06,3.75e-09,1.59e-10,1.64e-10
2019-04-03T07:27:02,2019-04-03T07:28:03,2019-04-03T07:27:58,5.67,5.69,15.59,16.04,0.65,-0.01,0.54,360.0,0.0,0.0,0.0431,0.000177,7.5e-07,2.57e-06,0.000183,9.28e-07,5.58e-10,2.53e-08,0.0014,4.1e-06,5.89e-09,8.37e-08,1.17e-06,2.51e-10,1.61e-10,1.62e-10
2019-04-03T15:16:56,2019-04-03T15:18:58,2019-04-03T15:18:22,4.94,4.94,14.77,15.06,0.38,0.01,0.3,541.0,0.0,15.0,0.0739,0.000805,5.18e-07,4.41e-06,1.7e-05,2.76e-07,5.45e-10,2.36e-09,0.00269,2.42e-05,2.17e-09,1.61e-07,1.13e-06,6.99e-09,1.54e-10,1.57e-10
2019-04-03T15:50:56,2019-04-03T15:52:03,2019-04-03T15:51:58,5.36,5.18,15.25,14.91,0.51,0.18,0.34,540.0,0.0,15.0,0.0879,0.000805,7.83e-07,5.24e-06,0.000339,8.16e-06,5.75e-10,4.69e-08,0.00245,2.42e-05,4.4e-09,1.46e-07,1.2e-06,1.25e-08,1.6e-10,1.67e-10
2019-04-04T03:58:19,2019-04-04T03:59:57,2019-04-04T03:59:31,5.06,5.24,17.66,16.94,0.96,-0.18,0.69,420.0,0.0,0.0,0.0144,4.63e-05,1.04e-07,8.6e-07,1.27e-05,2.05e-07,5.65e-10,1.76e-09,0.000979,3.46e-06,1.44e-09,5.84e-08,1.13e-06,2.4e-10,1.55e-10,1.57e-10
2019-04-04T09:15:50,2019-04-04T09:17:15,2019-04-04T09:17:06,5.22,5.06,14.97,14.25,0.98,0.16,0.72,864.0,0.0,0.0,0.0101,4.75e-05,4.31e-08,6.04e-07,0.000592,5.95e-05,5.28e-10,8.19e-08,1.53e-05,2.23e-08,2.57e-10,9.15e-10,1.14e-06,1.51e-09,1.55e-10,1.58e-10
2019-04-04T18:07:56,2019-04-04T18:09:28,2019-04-04T18:09:23,5.32,5.18,15.1,15.84,1.02,0.14,0.74,420.0,0.0,134.0,0.446,0.00661,2.65e-07,2.66e-05,0.004,0.000155,4.33e-09,5.55e-07,0.00292,2.89e-05,6.88e-10,1.74e-07,3.53e-06,3.5e-08,1.67e-10,4.89e-10
2019-04-05T19:59:25,2019-04-05T20:01:03,2019-04-05T20:00:44,4.78,4.64,14.44,14.07,0.48,0.14,0.37,300.0,6931.0,3.0,0.0232,0.000251,1.19e-07,1.38e-06,1.3e-05,1.4e-07,6.09e-10,1.86e-09,0.00127,1.7e-05,3.42e-10,7.6e-08,1.09e-06,1.41e-09,1.53e-10,1.55e-10
2019-04-06T08:11:52,2019-04-06T08:12:41,2019-04-06T08:12:39,5.8,6.33,16.91,15.94,1.62,-0.53,0.87,360.0,0.0,0.0,0.0955,0.000284,7.69e-07,5.69e-06,0.00352,3.35e-05,2.66e-09,4.89e-07,0.000208,1.23e-06,1.34e-09,1.24e-08,3.4e-06,1.02e-07,1.7e-10,4.71e-10
2019-04-07T09:29:42,2019-04-07T09:30:46,2019-04-07T09:30:41,5.97,6.17,15.98,15.63,0.59,-0.19,0.31,378.0,0.0,3.0,0.147,0.000409,1.96e-06,8.76e-06,0.00394,1.17e-05,5.71e-10,5.47e-07,0.000407,1.83e-05,1.2e-09,2.42e-08,1.22e-06,2.25e-09,1.64e-10,1.69e-10
2019-04-07T16:18:28,2019-04-07T16:19:51,2019-04-07T16:19:47,4.81,4.69,14.49,14.92,0.56,0.12,0.43,367.0,0.0,0.0,0.0207,7.38e-05,1.23e-07,1.24e-06,1.27e-05,4.81e-08,5.85e-10,1.79e-09,0.000882,4.05e-06,4.36e-10,5.26e-08,1.1e-06,2.32e-10,1.52e-10,1.54e-10
2019-04-07T20:26:56,2019-04-07T20:28:40,2019-04-07T20:28:17,4.97,5.23,17.67,16.82,1.15,-0.26,0.82,368.0,0.0,0.0,0.00357,1.18e-05,7.48e-09,2.13e-07,1.38e-05,8.04e-07,5.52e-10,1.92e-09,8.77e-05,5.12e-07,2e-10,5.23e-09,1.13e-06,2.33e-10,1.55e-10,1.57e-10
2019-04-09T03:06:37,2019-04-09T03:08:40,2019-04-09T03:08:13,4.06,3.64,13.8,12.99,0.91,0.42,0.81,223.0,2589.0,47.0,0.0216,0.000129,2.73e-08,1.41e-06,2.63e-05,2.38e-06,5.52e-10,5.94e-09,0.000553,1.07e-05,2.41e-10,3.61e-08,6.6e-07,2.75e-10,1.48e-10,1.49e-10
2019-04-10T02:16:47,2019-04-10T02:17:31,2019-04-10T02:17:27,4.1,5.33,18.45,17.53,1.67,-1.23,0.95,284.0,3632.0,0.0,0.0228,9.51e-05,1.08e-09,1.43e-06,0.000819,3.62e-06,7.45e-10,1.63e-07,2.9e-06,7.28e-09,1.67e-10,1.82e-10,8.09e-07,6.18e-09,1.51e-10,1.61e-10
2019-05-05T06:57:08,2019-05-05T06:58:46,2019-05-05T06:58:15,5.07,5.2,13.69,14.05,0.5,-0.12,0.34,420.0,0.0,0.0,0.0179,0.000147,8.94e-08,1.07e-06,0.000372,5.25e-06,5.24e-10,5.26e-08,2.86e-05,8.91e-08,2.26e-10,1.7e-09,1.11e-06,2.45e-10,1.54e-10,1.56e-10
2019-05-05T08:32:50,2019-05-05T08:34:09,2019-05-05T08:33:32,6.12,5.95,14.85,14.38,0.78,0.17,0.48,420.0,0.0,0.0,0.018,2.77e-05,3.51e-07,1.08e-06,0.00904,0.00185,1.05e-09,1.25e-06,7.29e-05,1.12e-07,1.16e-09,4.35e-09,4.68e-06,1.43e-06,1.69e-10,6.49e-10
2019-05-11T03:40:56,2019-05-11T03:42:52,2019-05-11T03:42:13,4.46,4.59,13.13,13.52,0.48,-0.13,0.39,336.0,0.0,0.0,0.044,4.63e-05,4.54e-07,2.68e-06,0.000154,1.89e-06,1.02e-09,2.8e-08,0.00112,1.69e-06,3.44e-09,6.84e-08,8.53e-07,2.77e-10,1.51e-10,1.54e-10
2019-05-11T14:45:33,2019-05-11T14:46:41,2019-05-11T14:46:02,5.77,5.59,14.71,15.63,1.38,0.18,0.92,360.0,0.0,0.0,0.0183,9.69e-05,3.53e-08,1.09e-06,0.00179,1.93e-06,1.52e-09,2.48e-07,0.000822,4.66e-06,4.9e-10,4.9e-08,1.19e-06,2.57e-10,1.63e-10,1.64e-10
2019-05-11T16:19:37,2019-05-11T16:20:46,2019-05-11T16:20:08,5.46,5.37,15.9,15.6,0.44,0.09,0.3,360.0,0.0,0.0,0.0289,0.000159,7.14e-08,1.72e-06,0.00155,2.05e-06,2.15e-09,2.15e-07,0.00104,5.43e-06,6.04e-10,6.19e-08,1.17e-06,2.57e-10,1.61e-10,1.63e-10
2019-05-11T22:37:31,2019-05-11T22:39:09,2019-05-11T22:38:16,5.42,5.29,14.44,14.14,0.44,0.13,0.29,360.0,0.0,0.0,0.11,0.00246,9.42e-07,6.56e-06,0.00419,0.000376,5.66e-09,5.77e-07,0.00069,2.6e-05,3.4e-09,4.14e-08,7.98e-06,5.33e-07,1.78e-10,1.1e-09
2019-05-12T23:55:25,2019-05-12T23:57:46,2019-05-12T23:57:03,4.47,4.71,13.34,13.81,0.61,-0.24,0.47,660.0,0.0,0.0,0.0122,0.00011,7.08e-10,7.37e-07,0.000452,4.21e-06,5.2e-10,7.97e-08,3.49e-06,1e-08,1.66e-10,2.1e-10,8.56e-07,2.18e-10,1.49e-10,1.51e-10
2019-05-13T12:37:28,2019-05-13T12:38:46,2019-05-13T12:38:14,5.65,5.66,15.76,15.39,0.55,-0.01,0.37,456.0,0.0,0.0,0.0964,0.000765,1.09e-07,5.75e-06,0.0033,1.34e-05,5.42e-10,4.57e-07,8.89e-05,4.31e-07,3.14e-10,5.3e-09,1.19e-06,7.64e-10,1.63e-10,1.64e-10
